district,d_pct,r_pct,margin,margin_int
86,0.38327734773485134,0.6055925450241948,-0.22231519728934346,R+22.23
87,0.39813335682986534,0.58776692906208,-0.1896335722322146,R+18.96
88,0.26341227646205895,0.7269902644479734,-0.4635779879859145,R+46.36
89,0.37498437304663085,0.6145143142892862,-0.2395299412426553,R+23.95
90,0.3018391040789068,0.685996095756704,-0.38415699167779715,R+38.42
91,0.5036925843979655,0.48383233363882155,0.019860250759143938,D+1.99
92,0.6777186174693234,0.31287632986451697,0.3648422876048064,D+36.48
93,0.46549832190625506,0.524197528554772,-0.05869920664851691,R+5.87
94,0.43707236032772573,0.5539401317461804,-0.11686777141845467,R+11.69
95,0.7508636615142729,0.24067480918255477,0.5101888523317181,D+51.02
96,0.6034721905667381,0.3860370011005255,0.21743518946621254,D+21.74
97,0.4549802978305827,0.531220526115171,-0.07624022828458832,R+7.62
98,0.4317015189975422,0.5599742133043233,-0.12827269430678107,R+12.83
99,0.5075839569180302,0.48041459685443605,0.027169360063594106,D+2.72
100,0.43115711252653927,0.5559447983014862,-0.12478768577494698,R+12.48
101,0.4842310787849882,0.5051718484514264,-0.020940769666438153,R+2.09
102,0.421725688589095,0.5656267566048342,-0.1439010680157392,R+14.39
103,0.42889772253091163,0.5588913535238179,-0.12999363099290628,R+13.0
104,0.43490489385195524,0.5528031833996542,-0.11789828954769893,R+11.79
105,0.4041753898530592,0.5823631845663191,-0.1781877947132599,R+17.82
106,0.45005597448408424,0.537207190080899,-0.08715121559681477,R+8.72
107,0.43052869116698905,0.5577968131159621,-0.12726812194897302,R+12.73
108,0.44396231390693547,0.5445784287871887,-0.10061611488025318,R+10.06
109,0.5331549874910207,0.4523296425652077,0.08082534492581306,D+8.08
110,0.46995615702374616,0.5152183278846397,-0.04526217086089357,R+4.53
