district,d_pct,r_pct,margin,margin_int
1,0.6654304363151796,0.2987060111037967,0.36672442521138293,D+36.67
2,0.7544007597044469,0.21673655333413352,0.5376642063703133,D+53.77
3,0.7890301752649261,0.17600453156369192,0.6130256437012342,D+61.3
4,0.7205370761470619,0.2449327926130184,0.4756042835340435,D+47.56
5,0.7886373368652628,0.18046985562630002,0.6081674812389628,D+60.82
6,0.5243138963016561,0.42882362351014935,0.09549027279150679,D+9.55
7,0.5079707476192982,0.4420792339664334,0.06589151365286477,D+6.59
8,0.3589637433278019,0.5969980912152733,-0.23803434788747135,R+23.8
9,0.53464185949546,0.4213468238842019,0.11329503561125803,D+11.33
10,0.3995179045504,0.560131310772995,-0.16061340622259507,R+16.06
11,0.7150348712446352,0.24624463519313305,0.4687902360515021,D+46.88
12,0.47419757660488343,0.4794617330370206,-0.005264156432137179,R+0.53
13,0.5038610162734924,0.4443737180847302,0.05948729818876225,D+5.95
14,0.3867821137417866,0.5588974369008401,-0.17211532315905353,R+17.21
15,0.45685757507527197,0.4980182882361046,-0.04116071316083264,R+4.12
16,0.40255179264024216,0.5400269605524548,-0.13747516791221265,R+13.75
17,0.3614137507322067,0.5823962829896646,-0.2209825322574579,R+22.1
18,0.8014884905224005,0.15614485258476973,0.6453436379376307,D+64.53
19,0.35778107706843026,0.5818509020560579,-0.22406982498762767,R+22.41
20,0.5335879757529168,0.40442501261200664,0.1291629631409102,D+12.92
21,0.37649563551202897,0.5704407068341495,-0.19394507132212052,R+19.39
22,0.3856818852466255,0.5603742861373715,-0.174692400890746,R+17.47
23,0.6194547078443713,0.32121922304493766,0.2982354847994336,D+29.82
24,0.4095700731256313,0.5259425629441784,-0.11637248981854709,R+11.64
25,0.2920086018554267,0.6554048666554596,-0.3633962648000329,R+36.34
26,0.39084882481108896,0.5471543584751132,-0.15630553366402422,R+15.63
27,0.6213501971761918,0.3354958010665904,0.2858543961096014,D+28.59
28,0.35671037152084073,0.5781224976325643,-0.22141212611172356,R+22.14
29,0.5431475589516913,0.39173914694806816,0.15140841200362315,D+15.14
30,0.30868821595248197,0.6261203330504879,-0.3174321170980059,R+31.74
31,0.4151400120362676,0.5258005756604466,-0.11066056362417898,R+11.07
32,0.4463586446144776,0.5055032153010692,-0.059144570686591624,R+5.91
33,0.35408788497704796,0.5857818850983803,-0.2316940001213323,R+23.17
34,0.4216671698247234,0.5196853190318055,-0.09801814920708207,R+9.8
35,0.34671476458219974,0.5983353821970536,-0.2516206176148539,R+25.16
36,0.3663802928702115,0.5709860124467452,-0.20460571957653367,R+20.46
37,0.3672460227523584,0.5751813860395296,-0.20793536328717122,R+20.79
38,0.38611173009152655,0.555646339349823,-0.16953460925829644,R+16.95
