district,d_pct,r_pct,margin,margin_int
1,0.7259774825398421,0.255404997135115,0.47057248540472707,D+47.06
2,0.7069150385245719,0.2740378390931236,0.4328771994314483,D+43.29
3,0.9504097425184831,0.02876749127447906,0.921642251244004,D+92.16
4,0.9194649194649195,0.05541905541905542,0.864045864045864,D+86.4
5,0.9263139215870813,0.05098638128416255,0.8753275403029187,D+87.53
6,0.8970413440373185,0.07850501147908823,0.8185363325582302,D+81.85
7,0.9566787328870726,0.023599260005942792,0.9330794728811298,D+93.31
8,0.9492189321520168,0.031429237584518536,0.9177896945674983,D+91.78
9,0.9357456712406637,0.042121056631910354,0.8936246146087533,D+89.36
10,0.8124840030714103,0.16172894804197593,0.6507550550294344,D+65.08
11,0.8018179422782495,0.17173345316003877,0.6300844891182108,D+63.01
12,0.6395299789093101,0.3260319373305212,0.31349804157878886,D+31.35
13,0.5745371907601546,0.39360658380589986,0.18093060695425478,D+18.09
14,0.592020512080289,0.37187935073583545,0.2201411613444536,D+22.01
15,0.694362741869227,0.28123748663391185,0.4131252552353151,D+41.31
16,0.6404351161442071,0.3250420779793708,0.3153930381648363,D+31.54
17,0.4742172720959235,0.4941604559550225,-0.01994318385909899,R+1.99
18,0.5878027297813712,0.38374108078818897,0.2040616489931822,D+20.41
20,0.5407664581914422,0.43948743957093395,0.10127901862050825,D+10.13
21,0.6131694390741945,0.36733009488561563,0.2458393441885789,D+24.58
22,0.5923339503030408,0.37138522759717496,0.22094872270586585,D+22.09
23,0.5073875602552662,0.4687714627124543,0.03861609754281192,D+3.86
24,0.4835577799033431,0.49288807139546686,-0.009330291492123777,R+0.93
25,0.5201277819577345,0.4547607705372614,0.06536701142047308,D+6.54
26,0.636461555222216,0.33473777955871775,0.3017237756634983,D+30.17
27,0.7720618823512806,0.20309356893404895,0.5689683134172316,D+56.9
28,0.6161129357331113,0.3522204478480355,0.2638924878850758,D+26.39
29,0.7184529482493331,0.2540885434442242,0.46436440480510893,D+46.44
30,0.47340634678671595,0.5041492419977611,-0.030742895211045174,R+3.07
31,0.5571480827481694,0.4124216538409862,0.14472642890718318,D+14.47
32,0.41124046847265316,0.5594575820017144,-0.1482171135290612,R+14.82
33,0.4198624757289963,0.5568982966985289,-0.13703582096953254,R+13.7
34,0.8716475983139562,0.10167214785307332,0.7699754504608829,D+77.0
35,0.8347786828089022,0.1521226979551423,0.6826559848537599,D+68.27
36,0.37834827126509507,0.5999738767132314,-0.22162560544813636,R+22.16
37,0.6453755184891007,0.334039361044921,0.3113361574441797,D+31.13
38,0.5202451669780231,0.45834470309187464,0.061900463886148505,D+6.19
39,0.5259643494749375,0.4526133959727711,0.07335095350216642,D+7.34
40,0.5655504696135883,0.4207812859383644,0.14476918367522396,D+14.48
41,0.5389462275978546,0.4396251504796923,0.0993210771181623,D+9.93
42,0.42364181709138726,0.5513613117386201,-0.12771949464723287,R+12.77
43,0.4562812447699854,0.5136845352744378,-0.05740329050445242,R+5.74
44,0.421982566639399,0.5508587913259607,-0.12887622468656174,R+12.89
45,0.4925411710077433,0.4875107927273655,0.0050303782803777786,D+0.5
46,0.4134152087669398,0.5587336603067258,-0.14531845153978595,R+14.53
47,0.3765212947664567,0.5960509872172215,-0.2195296924507648,R+21.95
48,0.5308319337306977,0.43696810074087844,0.09386383298981926,D+9.39
49,0.6782787131767014,0.2919306201598566,0.3863480930168448,D+38.63
50,0.5605478372253424,0.41193713666371073,0.14861070056163167,D+14.86
51,0.4406508760887259,0.5291863851461986,-0.08853550905747276,R+8.85
52,0.5821050692398425,0.39661089409941164,0.18549417514043087,D+18.55
53,0.8642799743357269,0.1188373192018342,0.7454426551338927,D+74.54
54,0.7866260131808196,0.18437997121430194,0.6022460419665177,D+60.22
55,0.7974992668578165,0.18416743047531076,0.6133318363825058,D+61.33
56,0.4305944002670573,0.5423263008531352,-0.11173190058607785,R+11.17
57,0.44282598745321883,0.5269917342020948,-0.08416574674887595,R+8.42
58,0.36111766649360455,0.6039788549582291,-0.24286118846462457,R+24.29
59,0.38167583185758225,0.5772516854630751,-0.1955758536054929,R+19.56
60,0.7389769482111426,0.2238762648105069,0.5151006834006356,D+51.51
61,0.5409589470385459,0.43163062780737493,0.10932831923117092,D+10.93
62,0.5159922806795533,0.4459489385934386,0.07004334208611468,D+7.0
63,0.4324897140522753,0.5337466381868728,-0.10125692413459753,R+10.13
64,0.5397711420367394,0.42132213919236,0.11844900284437937,D+11.84
65,0.4261552402878354,0.538554147325506,-0.11239890703767058,R+11.24
66,0.4735972989134748,0.49068654190669114,-0.017089242993216347,R+1.71
67,0.568648853206051,0.398321925695449,0.17032692751060197,D+17.03
68,0.7565661142762145,0.21155345352798707,0.5450126607482274,D+54.5
69,0.7129523100146697,0.26777983293559016,0.4451724770790796,D+44.52
70,0.404510712366155,0.556538555696003,-0.15202784332984798,R+15.2
71,0.5261169358083245,0.4414123798927292,0.08470455591559534,D+8.47
72,0.46221261926148915,0.5085091403461921,-0.046296521084702946,R+4.63
73,0.4448709424955669,0.5292024572134434,-0.08433151471787648,R+8.43
74,0.41856608065204,0.546083495237644,-0.127517414585604,R+12.75
75,0.7639603713051568,0.19674658331844738,0.5672137879867094,D+56.72
76,0.6155616790969186,0.35521614671952,0.2603455323773986,D+26.03
77,0.44609118754947424,0.5187670508927126,-0.07267586334323833,R+7.27
78,0.4050056292060317,0.5600389265902496,-0.15503329738421784,R+15.5
79,0.472986353397541,0.4975836239263348,-0.02459727052879379,R+2.46
80,0.4076412697629677,0.5575315097550748,-0.1498902399921071,R+14.99
