district,d_pct,r_pct,margin,margin_int
1,0.705525333499954,0.26926331607265763,0.4362620174272964,D+43.63
2,0.7466796590120138,0.2330726953644197,0.5136069636475942,D+51.36
3,0.8088439883164334,0.16701595945076755,0.6418280288656659,D+64.18
4,0.7457796398183177,0.22680954523893399,0.5189700945793838,D+51.9
5,0.8155981142683071,0.15896383156239252,0.6566342827059146,D+65.66
6,0.6091427616171756,0.3595928262495819,0.24954993536759373,D+24.95
7,0.568058968058968,0.4116037525128434,0.15645521554612463,D+15.65
8,0.4456833934963266,0.5287969233355392,-0.08311352983921261,R+8.31
9,0.6104600758724,0.35756146093670044,0.2528986149356996,D+25.29
10,0.4882667330006143,0.4888503754144572,-0.0005836424138428997,R+0.06
11,0.7579807364093736,0.22126415458363632,0.5367165818257372,D+53.67
12,0.5202286156615132,0.4570627568242899,0.06316585883722337,D+6.32
13,0.5600762697174554,0.4181521927543768,0.14192407696307857,D+14.19
14,0.4741123039795782,0.495858507055998,-0.02174620307641978,R+2.17
15,0.5214434405460181,0.45723584159775665,0.06420759894826145,D+6.42
16,0.46336629532273543,0.49967316170846027,-0.036306866385724834,R+3.63
17,0.4414074080067983,0.5293133547773388,-0.08790594677054048,R+8.79
18,0.8262791180153544,0.15449079694839513,0.6717883210669593,D+67.18
19,0.4338739675619463,0.5289482631042137,-0.09507429554226743,R+9.51
20,0.5835241469976232,0.3846716408814285,0.1988525061161947,D+19.89
21,0.4216174060692215,0.5434361981480385,-0.12181879207881696,R+12.18
22,0.4612621316829129,0.5141123506907183,-0.052850219007805344,R+5.29
23,0.6872500135859592,0.28436422204148054,0.4028857915444786,D+40.29
24,0.5005269251423884,0.46801098390438284,0.03251594123800555,D+3.25
25,0.386099659981519,0.5788533759773862,-0.19275371599586716,R+19.28
26,0.4467085997470153,0.5198835577272963,-0.07317495798028101,R+7.32
27,0.6826447252424331,0.28651190126359094,0.3961328239788422,D+39.61
28,0.4211265426594471,0.5457424553919458,-0.12461591273249867,R+12.46
29,0.5867024897208701,0.38387311982687294,0.2028293698939972,D+20.28
30,0.3622203884353541,0.6105994518287112,-0.24837906339335714,R+24.84
31,0.511026193249345,0.45132553047446167,0.059700662774883284,D+5.97
32,0.5100911754369718,0.4644351914409305,0.045655983996041316,D+4.57
33,0.42954252540575066,0.5341879854465823,-0.10464546004083164,R+10.46
34,0.4817807699222886,0.4837185608406417,-0.0019377909183531106,R+0.19
35,0.4109784507862551,0.554375364006989,-0.14339691322073383,R+14.34
36,0.4270455020101967,0.543541714425243,-0.11649621241504632,R+11.65
37,0.4383007417397168,0.5306340071194467,-0.09233326537972997,R+9.23
38,0.46747261678272595,0.5048763368366612,-0.037403720053935274,R+3.74
