district,d_pct,r_pct,margin,margin_int
1,0.6820544317361665,0.2958904541848648,0.3861639775513017,D+38.62
2,0.7023248938419762,0.2976751061580238,0.4046497876839524,D+40.46
3,0.9669207117666619,0.033079288233337834,0.9338414235333241,D+93.38
4,0.9426446852663131,0.05735531473368688,0.8852893705326261,D+88.53
5,0.9439918916706033,0.05600810832939685,0.8879837833412064,D+88.8
6,0.90068876625166,0.0993112337483403,0.8013775325033197,D+80.14
7,0.9738797062621477,0.026120293737852386,0.9477594125242953,D+94.78
8,0.9641941259011951,0.035805874098804855,0.9283882518023903,D+92.84
9,0.9521573354823226,0.04784266451767722,0.9043146709646454,D+90.43
10,0.8233737888157677,0.15675121531796687,0.6666225734978009,D+66.66
11,0.816833794928747,0.18316620507125292,0.633667589857494,D+63.37
12,0.6663509204003663,0.33364907959963375,0.3327018408007325,D+33.27
13,0.6272637053967154,0.37273629460328467,0.2545274107934307,D+25.45
14,0.6367617257836741,0.363238274216326,0.2735234515673481,D+27.35
15,0.6863050980896703,0.31369490191032945,0.3726101961793409,D+37.26
16,0.6735523902969314,0.32644760970306863,0.34710478059386274,D+34.71
17,0.43907448075099587,0.5609255192490042,-0.12185103849800838,R+12.19
18,0.627046061635213,0.3729456645297962,0.2541003971054168,D+25.41
20,0.5168397834547438,0.48316021654525615,0.033679566909487646,D+3.37
21,0.6191004390238027,0.3808995609761974,0.2382008780476053,D+23.82
22,0.6238889710384536,0.3430748234424127,0.28081414759604095,D+28.08
23,0.5625173479222761,0.4374826520777239,0.12503469584455223,D+12.5
24,0.4451166208109411,0.5548833791890587,-0.10976675837811761,R+10.98
25,0.5401974350887473,0.45980256491125265,0.08039487017749464,D+8.04
26,0.6850955285119906,0.3149044714880092,0.3701910570239814,D+37.02
27,0.7847911349541759,0.18554337517443062,0.5992477597797452,D+59.92
28,0.630029664999945,0.3438162004994995,0.28621346450044544,D+28.62
29,0.7413456960715387,0.2586543039284612,0.48269139214307744,D+48.27
30,0.43119294185125456,0.5687452624799347,-0.13755232062868017,R+13.76
31,0.5994981687724363,0.40050183122756355,0.19899633754487278,D+19.9
32,0.38537106126248033,0.6146289387375197,-0.22925787747503934,R+22.93
33,0.34838496955863885,0.6516150304413612,-0.3032300608827223,R+30.32
34,0.8998475319230036,0.10015246807699638,0.7996950638460072,D+79.97
35,0.8545860470311565,0.14541395296884355,0.709172094062313,D+70.92
36,0.31688035805028936,0.6632954499717892,-0.3464150919214999,R+34.64
37,0.6722184587353127,0.32778154126468734,0.3444369174706254,D+34.44
38,0.4814342278926529,0.4943686757589089,-0.012934447866256027,R+1.29
39,0.4230894460877751,0.5412689406529162,-0.1181794945651411,R+11.82
40,0.5654726142729476,0.4345273857270523,0.1309452285458953,D+13.09
41,0.5132852963820052,0.4867147036179947,0.02657059276401047,D+2.66
42,0.40009267310366037,0.5999073268963397,-0.19981465379267938,R+19.98
43,0.434967627582631,0.5650323724173688,-0.1300647448347378,R+13.01
44,0.4244024515174857,0.5755975484825144,-0.15119509696502875,R+15.12
45,0.44926703388906286,0.5507329661109371,-0.10146593222187428,R+10.15
46,0.400112245221146,0.5998877547788541,-0.19977550955770812,R+19.98
47,0.33593737059979356,0.6640626294002064,-0.3281252588004129,R+32.81
48,0.5483439778809773,0.4516560221190229,0.09668795576195444,D+9.67
49,0.7236656127532413,0.27633438724675863,0.44733122550648263,D+44.73
50,0.5718396764492378,0.4281603235507622,0.1436793528984756,D+14.37
51,0.4012337152713926,0.5987662847286075,-0.19753256945721487,R+19.75
52,0.6105611237966412,0.3887513439175712,0.22180977987906997,D+22.18
53,0.865638958423095,0.1343610415769051,0.7312779168461899,D+73.13
54,0.8133665835411471,0.18663341645885287,0.6267331670822942,D+62.67
55,0.8196340077059662,0.18036564188682047,0.6392683658191457,D+63.93
56,0.3766472667849883,0.6233527332150116,-0.24670546643002333,R+24.67
57,0.37037443724607444,0.6296255627539256,-0.2592511255078511,R+25.93
58,0.3272978811193903,0.6727021188806097,-0.3454042377612194,R+34.54
59,0.3374501235037051,0.6625498764962949,-0.3250997529925898,R+32.51
60,0.7614045745216578,0.23442090060649,0.5269836739151678,D+52.7
61,0.48626955758652424,0.5137304424134758,-0.027460884826951526,R+2.75
62,0.5184956241663142,0.48150437583368577,0.03699124833262846,D+3.7
63,0.38555541352422346,0.5741020069027227,-0.18854659337849927,R+18.85
64,0.48580500842482566,0.48655416433393006,-0.0007491559091044042,R+0.07
65,0.3835747275523102,0.5882850599344251,-0.20471033238211495,R+20.47
66,0.44359021574277985,0.5564097842572201,-0.11281956851444025,R+11.28
67,0.5417802577849372,0.43490249356630156,0.10687776421863565,D+10.69
68,0.7600678853539672,0.2345708466643587,0.5254970386896085,D+52.55
69,0.7167374396698352,0.28312704072686046,0.4336103989429747,D+43.36
70,0.3861760906696775,0.6137827193411957,-0.22760662867151815,R+22.76
71,0.49416243282578126,0.5058128773055147,-0.011650444479733457,R+1.17
72,0.4336463145209882,0.5366037356898976,-0.10295742116890944,R+10.3
73,0.39895444779096506,0.601045552209035,-0.20209110441806993,R+20.21
74,0.3950605063228489,0.6049394936771512,-0.20987898735430227,R+20.99
75,0.7765320518621093,0.19234154334763595,0.5841905085144733,D+58.42
76,0.608750998822429,0.39124181810653585,0.21750918071589315,D+21.75
77,0.36737143268378497,0.599019441390917,-0.23164800870713204,R+23.16
78,0.3877371535155655,0.6122628464844344,-0.22452569296886893,R+22.45
79,0.4480604798320711,0.5519395201679288,-0.10387904033585771,R+10.39
80,0.3634627625716104,0.6365372374283895,-0.2730744748567791,R+27.31
81,0.3606430339775387,0.6393569660224613,-0.27871393204492256,R+27.87
82,0.2986340406700044,0.7013659593299956,-0.4027319186599912,R+40.27
83,0.35034696926583936,0.6496530307341606,-0.2993060614683212,R+29.93
84,0.3296471675232431,0.6703528324767569,-0.34070566495351384,R+34.07
85,0.38473357414962633,0.6152409738034136,-0.23050739965378725,R+23.05
86,0.3680137597809754,0.5991352218470289,-0.23112146206605355,R+23.11
87,0.32270960797301274,0.6772515672121384,-0.3545419592391257,R+35.45
88,0.2897913561847988,0.7102086438152012,-0.4204172876304024,R+42.04
89,0.37931877806927833,0.6206812219307217,-0.2413624438614434,R+24.14
90,0.3238857194808737,0.6761142805191263,-0.35222856103825256,R+35.22
91,0.44269731106512505,0.5573026889348751,-0.11460537786975006,R+11.46
92,0.6873388517029874,0.31266114829701264,0.3746777034059747,D+37.47
93,0.4578301829051432,0.5135861837984186,-0.05575600089327537,R+5.58
94,0.4449228605443393,0.5550771394556605,-0.11015427891132118,R+11.02
95,0.730832058140247,0.26916794185975307,0.4616641162804939,D+46.17
96,0.6240827831308691,0.375917216869131,0.24816556626173808,D+24.82
97,0.32137098166115546,0.6786290183388445,-0.357258036677689,R+35.73
98,0.5109936935401398,0.48900630645986026,0.02198738708027953,D+2.2
99,0.46530159967732454,0.5346984003226756,-0.06939680064535103,R+6.94
100,0.3387166671481813,0.6612833328518187,-0.3225666657036374,R+32.26
101,0.43632376575196385,0.5636762342480361,-0.1273524684960723,R+12.74
102,0.3223050022806751,0.677694997719325,-0.35538999543864985,R+35.54
103,0.3529045281232088,0.6470954718767912,-0.29419094375358235,R+29.42
104,0.4963488376958969,0.5036511623041031,-0.007302324608206234,R+0.73
105,0.3569048993914627,0.6430951006085373,-0.28619020121707456,R+28.62
106,0.38896517569727396,0.611034824302726,-0.22206964860545209,R+22.21
107,0.41348567057867436,0.5865143294213256,-0.17302865884265128,R+17.3
108,0.38463021091469796,0.615369789085302,-0.2307395781706041,R+23.07
109,0.5809383378016085,0.4190616621983914,0.1618766756032171,D+16.19
110,0.491817642237359,0.508182357762641,-0.01636471552528196,R+1.64
