district,d_pct,r_pct,margin,margin_int
1,0.6916725642978402,0.2714931285829083,0.4201794357149319,D+42.02
2,0.920104917786618,0.0798923835438059,0.8402125342428121,D+84.02
3,0.8008015318696072,0.16863843220026759,0.6321630996693397,D+63.22
4,0.753837216908972,0.2461444879936887,0.5076927289152833,D+50.77
5,0.7933864827333861,0.16348514022858887,0.6299013425047972,D+62.99
6,0.6133749735180487,0.3865917445022785,0.2267832290157702,D+22.68
7,0.5268255311363689,0.4520776636860521,0.07474786745031675,D+7.47
8,0.38232478369509937,0.6176752163049006,-0.23535043260980126,R+23.54
9,0.6598296547964232,0.3401670748917194,0.3196625799047038,D+31.97
10,0.4663400055393189,0.5088953964181215,-0.04255539087880261,R+4.26
11,0.7670917368505907,0.20849423813654963,0.5585974987140411,D+55.86
12,0.49385203335043887,0.48611119000193925,0.007740843348499615,D+0.77
13,0.5189720740152117,0.4810279259847883,0.03794414803042345,D+3.79
14,0.4209253006399164,0.556729188357114,-0.13580388771719765,R+13.58
15,0.48302208734811475,0.5169444631533736,-0.033922375805258864,R+3.39
16,0.40809393168346386,0.5590982103512487,-0.15100427866778487,R+15.1
17,0.3902704307291885,0.5807907303346589,-0.1905202996054704,R+19.05
18,0.8209712463626592,0.1600870999641531,0.660884146398506,D+66.09
19,0.3834821753459407,0.5859939492862861,-0.20251177394034542,R+20.25
20,0.5309613410879234,0.4227742835337772,0.10818705755414615,D+10.82
21,0.42159938856372814,0.5784006114362719,-0.15680122287254372,R+15.68
22,0.42348562346338237,0.5565710101075012,-0.13308538664411884,R+13.31
23,0.6847060697894226,0.3152939302105773,0.36941213957884533,D+36.94
24,0.43218028588270163,0.5366965306955681,-0.10451624481286648,R+10.45
25,0.35638918588940177,0.6436108141105982,-0.2872216282211964,R+28.72
26,0.4054639568849941,0.562448392509922,-0.15698443562492786,R+15.7
27,0.7117158338350391,0.2882841661649609,0.4234316676700782,D+42.34
28,0.3900745454046268,0.5839495218966088,-0.19387497649198193,R+19.39
29,0.5692704622473327,0.4042819586495992,0.16498850359773348,D+16.5
30,0.3351757048581223,0.6394916866760295,-0.3043159818179072,R+30.43
31,0.4971130741870848,0.5028869258129152,-0.005773851625830384,R+0.58
32,0.4452288443757288,0.5547697360005315,-0.10954089162480268,R+10.95
33,0.3814972367227178,0.587488069005338,-0.20599083228262022,R+20.6
34,0.4633484619263742,0.5074432677760968,-0.04409480584972264,R+4.41
35,0.34744638679006273,0.6272112189088092,-0.2797648321187464,R+27.98
36,0.39164227987452993,0.6083577201254701,-0.21671544025094014,R+21.67
37,0.41067713792714194,0.589322862072858,-0.17864572414571606,R+17.86
38,0.43594732668154407,0.5459692738975673,-0.11002194721602326,R+11.0
