district,d_pct,r_pct,margin,margin_int
37,0.571462679440117,0.42853732055988303,0.14292535888023394,D+14.29
38,0.37434129204345845,0.6256587079565415,-0.2513174159130831,R+25.13
39,0.4777332661094004,0.5222667338905995,-0.0445334677811991,R+4.45
40,0.4236608315726799,0.57633916842732,-0.1526783368546401,R+15.27
41,0.4426315647835353,0.5573684352164647,-0.1147368704329294,R+11.47
42,0.3481742324773008,0.6517106657760046,-0.3035364332987038,R+30.35
43,0.4015779057666726,0.5984220942333274,-0.19684418846665475,R+19.68
44,0.3283279788926334,0.6716720211073666,-0.3433440422147332,R+34.33
45,0.4385572398684715,0.5614427601315285,-0.12288552026305699,R+12.29
46,0.30856409601565776,0.6914359039843423,-0.38287180796868453,R+38.29
47,0.2663967560388082,0.6909273110691888,-0.4245305550303806,R+42.45
48,0.6233189528776163,0.37668104712238365,0.24663790575523264,D+24.66
49,0.7295462198051889,0.2704537801948111,0.45909243961037777,D+45.91
50,0.5874961162702386,0.41250388372976143,0.17499223254047713,D+17.5
51,0.4171061610483173,0.5828938389516827,-0.16578767790336535,R+16.58
52,0.5619735833676625,0.43802641663233766,0.1239471667353248,D+12.39
53,0.8146783088346914,0.18532169116530875,0.6293566176693827,D+62.94
54,0.7790107425333491,0.22098925746665093,0.5580214850666982,D+55.8
55,0.7601864211479595,0.23981357885204038,0.5203728422959192,D+52.04
56,0.47033146113450613,0.5032752253803163,-0.03294376424581019,R+3.29
57,0.4148358945171694,0.5851641054828306,-0.1703282109656612,R+17.03
58,0.3034519138834855,0.6965480861165144,-0.3930961722330289,R+39.31
59,0.37742162733356815,0.6225783726664318,-0.24515674533286363,R+24.52
60,0.7054610522760922,0.29453894772390776,0.4109221045521845,D+41.09
61,0.42736746714997736,0.48379398882344055,-0.05642652167346318,R+5.64
62,0.48647795907328945,0.5135220409267105,-0.027044081853421054,R+2.7
63,0.4372575525782289,0.562742447421771,-0.12548489484354214,R+12.55
64,0.4816419434680299,0.51835805653197,-0.03671611306394007,R+3.67
65,0.39566851889218,0.5697377390813996,-0.17406922018921955,R+17.41
66,0.43417989899508697,0.565820101004913,-0.131640202009826,R+13.16
67,0.5437113307637633,0.4562886692362367,0.08742266152752665,D+8.74
68,0.7704329904003409,0.22956700959965914,0.5408659808006817,D+54.09
69,0.6789168610639525,0.32108313893604745,0.3578337221279051,D+35.78
70,0.3822596936887092,0.6176230991443743,-0.2353634054556651,R+23.54
71,0.4867079349238949,0.5132693017917536,-0.02656136686785865,R+2.66
72,0.31784542610818645,0.6821545738918136,-0.3643091477836271,R+36.43
73,0.32252979997829156,0.677463827522365,-0.35493402754407344,R+35.49
74,0.3117078174225218,0.6882921825774782,-0.37658436515495636,R+37.66
75,0.7366963787467331,0.2632509045069132,0.4734454742398199,D+47.34
76,0.5214145392583577,0.4558402653352994,0.06557427392305826,D+6.56
77,0.3298930387346805,0.6701069612653195,-0.34021392253063903,R+34.02
78,0.32837729575438745,0.6716124401692695,-0.343235144414882,R+34.32
79,0.3966291175173555,0.5835034112656082,-0.1868742937482527,R+18.69
80,0.34135972007976223,0.6226344106249294,-0.2812746905451672,R+28.13
81,0.3382632203259054,0.6617367796740946,-0.3234735593481892,R+32.35
82,0.4490649568289391,0.5509350431710609,-0.1018700863421218,R+10.19
83,0.37128298788756614,0.6287170121124337,-0.25743402422486755,R+25.74
84,0.40773353751914243,0.5922664624808576,-0.18453292496171514,R+18.45
85,0.42658665801708295,0.5268947994377771,-0.10030814142069411,R+10.03
86,0.3419430799516667,0.6580569200483334,-0.3161138400966667,R+31.61
87,0.3342512563924957,0.6657487436075042,-0.33149748721500855,R+33.15
88,0.20184225273185766,0.7981577472681424,-0.5963154945362847,R+59.63
89,0.3206627369762625,0.6793372630237374,-0.3586745260474749,R+35.87
90,0.2020053081686818,0.7979946918313182,-0.5959893836626364,R+59.6
91,0.4632033042650216,0.4652355125415916,-0.0020322082765700245,R+0.2
92,0.6692513049394654,0.3306976251090698,0.3385536798303956,D+33.86
93,0.355125955353799,0.557611724173823,-0.202485768820024,R+20.25
94,0.37948612680291494,0.6205138731970852,-0.24102774639417024,R+24.1
95,0.7683628834848338,0.23163711651516625,0.5367257669696676,D+53.67
96,0.7402163459155041,0.2597836540844959,0.48043269183100823,D+48.04
97,0.36916964586365836,0.6308303541363416,-0.26166070827268323,R+26.17
98,0.4594270944487918,0.5405729055512082,-0.08114581110241637,R+8.11
99,0.4842999386297583,0.5157000613702417,-0.03140012274048343,R+3.14
100,0.3642806239607253,0.6357193760392746,-0.27143875207854934,R+27.14
101,0.4917524873450864,0.5082475126549136,-0.016495025309827216,R+1.65
102,0.3980022568646299,0.6019977431353701,-0.2039954862707402,R+20.4
103,0.3407184058730991,0.6049095437860514,-0.26419113791295235,R+26.42
104,0.47155327455366935,0.5284467254463306,-0.05689345089266129,R+5.69
105,0.3733830167530068,0.6266169832469932,-0.25323396649398644,R+25.32
106,0.4475289721808681,0.5524710278191318,-0.1049420556382637,R+10.49
107,0.38752572940830526,0.61244159832718,-0.22491586891887477,R+22.49
108,0.39908801777982145,0.6009119822201786,-0.20182396444035716,R+20.18
109,0.6566710747346224,0.3433289252653776,0.31334214946924477,D+31.33
110,0.6065853288875417,0.3934146711124583,0.21317065777508337,D+21.32
